Cerco lavoro con patentino muletto e scuola et labora	CERCO lavoro in magazzino e logistica, Bergamo e provincia A novembre finisco il corso Scuola ET Labora BG con.DOTE UNICA ATTIVA e patentino muletto. 6 Anni di esperienza in stocaggio merci ditta S.R.L 	Costa Volpino	26 ottobre, 11:48	https://www.kijiji.it/annunci/cerco-lavoro-servizi/bergamo-annunci-costa-volpino/cerco-lavoro-con-patentino-muletto-e-scuola-et-labora/167447556
Creazione biglietti da visita_grafiche aziendali_siti internet	Il nostro obiettivo è di fornire il modo più semplice e veloce di identificare la vostra attività.  - BIGLIETTI DA VISITA - LOGHI - GRAFICHE AZIENDALI - SITI INTERNET - BANNER PUBBLICITARI - PARTECIPAZIONI MATRIMONI  PREVENTIVO GRATUITO	San Miniato	26 ottobre, 09:12	https://www.kijiji.it/annunci/cerco-lavoro-servizi/pisa-annunci-san-miniato/creazione-biglietti-da-visita-grafiche-aziendali-siti/97093605
Webmaster	Webmaster libero professionista con p.iva e 10 anni di esperienza. Appena trasferito a Brescia, cerco collaborazioni (no assunzione) con web agency/studi grafici in zona. Mi occupo di tutta la fase di: progettazione, realizzazione, sviluppo e promozione di siti internet. Grazie ai miei studi, ed alla continua formazione e aggiornamento so operare autonomamente.	Brescia	26 ottobre, 02:40	https://www.kijiji.it/annunci/cerco-lavoro-servizi/brescia-annunci-brescia/webmaster/122462320
Realizzazione siti web a prezzi competitivi	Offro la mia esperienza nella realizzazione di Siti Web Responsive (E-commerce, Siti vetrina, blog e tanto altro) adattabili e visualizzabili su qualsiasi dispositivo o per sola grafica per eventuali creazioni (Loghi, volantini, biglietti da visita, etc...). Attualmente gran parte della visibilità, in ambito commerciale, artistico, culturale, o quant'altro, avviene tramite sito web e può risultare determinante per un incremento di visibilità della propria attività. Offro massima serietà e prezzi competitivi. Sono disponibile anche per eventuali restyling del vostro sito. Consulenze e richieste di preventivo sono completamente gratuite. Per avere maggiori informazioni potete contattarmi telefonicamente dal lun-ven (sab-dom esclusi). Per maggiori informazioni vi rimando al mio sito internet:  robertomartemucci.it	Taranto	26 ottobre, 00:46	https://www.kijiji.it/annunci/cerco-lavoro-servizi/taranto-annunci-taranto/realizzazione-siti-web-a-prezzi-competitivi/166299852
Tecnico informatico offresi	Tecnico informatico con curriculum universitario e pluriennale esperienza offresi a privati per risoluzione di qualsiasi problema software/hardware (formattazione, bonifica virus, velocizzazione s.o. e altro) nonche ottimizzazione di apparecchi della rete wifi. Disponibile a corato e zone limitrofe a domicilio e in remoto nel rispetto della normativa covid. non esitate a contattarmi!  Luigi	Corato	25 ottobre, 19:55	https://www.kijiji.it/annunci/cerco-lavoro-servizi/bari-annunci-corato/tecnico-informatico-offresi-corato-e-limitrofi/166244269
Renderista 3d grafico professionale	Disegnatore 3D / Renderista professionale offre collaborazione per progetti di modellazione 3D, render 3D, foto-inserimento, post produzione e grafica 2D. Ambiti di lavoro: interior/exter design, still life, render studio. Per info e Portfolio Completo dei lavori eseguiti in precedenza, contattare qui.	Brindisi	25 ottobre, 18:55	https://www.kijiji.it/annunci/cerco-lavoro-servizi/brindisi-annunci-brindisi/renderista-3d-grafico-professionale/162009194
Develop a hybrid mobile app using react native from figma and xd	I have done many modern mobile ui ux design for various kind of businesses,    - What do I offer you? Sketch Mid fidelity Visual Design Prototype Style Guide Unlimited Revision Source File About This Gig Iâ€™m a professional UX Designer with 4 years of experience. I have done many modern mobile ui ux design for various kind of businesses, Such as Blog & Magazine, Education, Entertainment, Non-profit, Real Estate, Wedding, Portfolio Services, Legal, Saloon, Gym, Health & Fitness, E-commerce Stores.   - What do I offer you? Sketch Mid fidelity Visual Design Prototype Style Guide Unlimited Revision Source File   What don't I offer you? Html CSS WordPress Or any type of Coding - What do you get? Complete new visual design or redesign Sketching Professional Style guide Stunning user interface design visual Prototype before start the developing part Source file for developer   - What do I need before starting? Clear concept of your problem Your Branding details Content for the mobile ui - Please, Please contact me before placing the order   - What do you get? Complete new visual design or redesign Sketching Professional Style guide Stunning user interface design visual Prototype before start the developing part Source file for developer   - What do I need before starting? Clear concept of your problem Your Branding details Content for the mobile ui - Please, Please contact me before placing the order 	Milano	25 ottobre, 18:05	https://www.kijiji.it/annunci/cerco-lavoro-servizi/milano-annunci-milano/develop-a-hybrid-mobile-app-using-react-native-from-figma/167406653
Make your business grow with my digital marketing and smm skills	Are You looking for someone who will make your Website rank on the first page  Then you are in the right place.  I will do complete WIX WORDPRESS SQUARESPACE OR WEEBLY SEO for ranking. My Services (WIX, WORDPRESS, SQUARESPACE OR WEEBLY SEO) will lift you higher on the search engine rankings, which in turn will provide you with FREE organic traffic to your site via highly targeted visitors. Why me? White hat work On-time Delivery Quick Response time Complete report Delivery What you can expect me to do with the site. I will start From On-page Optimization! that will include: Meta keywords optimization Meta Tag optimization Check content duplication Title optimization Description optimize Webmaster tools Image ALT tags Sitemap Submission Page optimization Google structured data In-Depth Keyword Research High Authority Backlinks       I will take of your site SEO and will make it rank in the Google on top positions so place an order  	Milano	25 ottobre, 17:59	https://www.kijiji.it/annunci/cerco-lavoro-servizi/milano-annunci-milano/make-your-business-grow-with-my-digital-marketing-and-smm/167406529
Web editor Copywriter SEO	Propongo a costi concorrenziali servizi di:  - redazione contenuti SEO per blog, siti web e portali  - attività di social media content (creazione post per profili Facebook, Twitter, Instagram, etc)  - ideazione concept creativi  - content management (testi, immagini, html)  - redazione comunicati stampa, presentazioni, testi corporate.  - restyling e refactoring del sito per l'ottimizzazione nell'attività di SEO e SEM.   Cristina	Roma	25 ottobre, 17:56	https://www.kijiji.it/annunci/cerco-lavoro-servizi/roma-annunci-roma/web-editor-seo/49325163
Data entry, caricamento prodotti sito web	Cerco lavoro come data entry, inserimento prodotti sito ecommerce. Ho molta esperienza nell'ambito di caricamento prodotti su sito prestashop, magento,wordpress,woocommerce, il lavoro lo svolgevo dal mio domicilio. Sono una ragazza sveglia, precisa e so svolgere bene il lavoro che mi viene chiesto di fare. No perditempo.	Belluno	25 ottobre, 17:55	https://www.kijiji.it/annunci/cerco-lavoro-servizi/belluno-annunci-belluno/data-netr-caricameprodotti-sito-web/146898732
Articolista, content writer, ghostwriter	Articolista, redattrice, ghostwriter freelance con esperienza disponibile per collaborazioni.  Scrivo: - articoli per blog e magazine - testi per siti web - social post - schede prodotto - guide all'acquisto - landing page - newsletter - ebook - romanzi e racconti  Argomenti conosciuti che tratto con maggiore dimestichezza: - marketing digitale - arte e design - fai da te - tecnologia - informatica - cinofila - bellezza e benessere.   Testi ottimizzati per i motori di ricerca, scritti in ottica SEO. Se necessario, mi occupo anche di: - ricerca delle parole chiave - editing di testi - monitoraggio andamento sito web e blog - ricerca iconografica - realizzazione illustrazioni - stesura piano editoriale.   Contattatemi senza impegno tramite email o WhatsApp e fatemi sapere di cosa avete bisogno.  Prezzi concordabili privatamente. 	Roma	25 ottobre, 16:52	https://www.kijiji.it/annunci/cerco-lavoro-servizi/roma-annunci-roma/articolista-content-writer-ghostwriter/166298092
Realizzazione siti web a prezzi competitivi	Offro la mia esperienza nella realizzazione di Siti Web Responsive (E-commerce, Siti vetrina, blog e tanto altro) adattabili e visualizzabili su qualsiasi dispositivo o per sola grafica per eventuali creazioni (Loghi, volantini, biglietti da visita, etc...). Attualmente gran parte della visibilità, in ambito commerciale, artistico, culturale, o quant'altro, avviene tramite sito web e può risultare determinante per un incremento di visibilità della propria attività. Offro massima serietà e prezzi competitivi. Sono disponibile anche per eventuali restyling del vostro sito. Consulenze e richieste di preventivo sono completamente gratuite. Per avere maggiori informazioni potete contattarmi telefonicamente dal lun-ven (sab-dom esclusi). Per maggiori informazioni vi rimando al mio sito internet:  robertomartemucci.it	Monopoli	25 ottobre, 15:14	https://www.kijiji.it/annunci/cerco-lavoro-servizi/bari-annunci-monopoli/realizzazione-siti-web-a-prezzi-competitivi/166299738
Web & Graphic Design - Servizi Professionali	"Ciao, sono Michael ho 28 anni e mi occupo di Web Design e Sviluppo Web.  Collaboro con varie aziende in tutta Italia come freelance con P.IVA.  Realizzo siti web statici e dinamici, E-Commerce, siti vetrina, con supporto dei più conosciuti CMS (Wordpress). Restyling di un sito già esistente.  Mi occupo anche della creazione di contenuti per la comunicazione visiva sia per social e sia grafiche per aziende come loghi, brochure, bigliettini da visita etc.  Sono sempre pronto ad imparare e a lavorare su progetti stimolanti. Lavoro anche da remoto in orari che possiamo concordare tranquillamente.  Cerco sempre di soddisfare le esigenze del cliente e di seguirlo, consigliandolo, in ogni suo passo.  Non esitate a contattarmi per un preventivo totalmente gratuito o per una collaborazione lavorativa.  Per ulteriori info basterà chiamare al mio numero: 340 871 3220. Se si vuole visualizzare una parte del mio portfolio lavori sarà sufficiente cercare su Google ""Michael Web Designer"".  Grazie per l'attenzione, Michael."	Verona	25 ottobre, 14:54	https://www.kijiji.it/annunci/cerco-lavoro-servizi/verona-annunci-verona/web-graphic-design-servizi-professionali/166115426
3D Modelling	Offro Modelli 3D fatti su Blender su richiesta a prezzi modici  Per ulteriori informazioni, potete contattarmi tramite email riportato nelle info	Torino	25 ottobre, 10:14	https://www.kijiji.it/annunci/cerco-lavoro-servizi/torino-annunci-torino/3d-modelling/166552330
Programmatore web	Buongiorno,  sono un freelance junior mi occupo di creazione, modifiche ed implementazione siti web ed applicativi web, conoscenza di html, css, php,mysql, javascript/jquery, ed altri linguaggi di programmazione web.   Conoscenza dei CMS Wordpress e Prestashop  La mia filosofia è quella di proporre prezzi contenuti per cercare di venire incontro a tutte le esigenze dei clienti, possibilità di preventivo presso la sede del cliente.  Sono disponibile per collaborazioni anche con startup o per qualsiasi altro progetto non esistate a contattarmi anche solo per una breve chiacchierata  grazie 	Milano	25 ottobre, 10:09	https://www.kijiji.it/annunci/cerco-lavoro-servizi/milano-annunci-milano/programmatore-web/130803301
Graphic Designer / Renderista	Sono una neolaureata in Interior / Graphic design. Sono disponibile per lavori occasionali di grafica (creazione logo, impaginazione libri, inserti pubblicitari, presentazioni power point ecc) e per render. Inoltre posso offrire ripetizione di programmi come Autocad 2D, Photoshop e Illustrator.	Milano	25 ottobre, 09:42	https://www.kijiji.it/annunci/cerco-lavoro-servizi/milano-annunci-milano/graphic-designer-renderista/71082550
Video per privati e aziende	Operatore video e montatore professionale, offre servizi per privati e aziende nel settore video. Realizzo video per eventi, aziende, interviste, videoclip musicali, cortometraggi/progetti indipendenti, social contents.  Lavoro professionale, prezzi ragionevoli. In caso di necessità, offro servizi anche fotografici e servizi aerei con drone (fino al 4k).  Per maggiori info contattatemi in privato!  INSTAGRAM Marco Giacalone Videography 3388120406 (Whatsapp)	Milano	25 ottobre, 08:40	https://www.kijiji.it/annunci/cerco-lavoro-servizi/milano-annunci-milano/video-per-privati-e-aziende/167409153
Disegnatore cad edile e progettazione architettura	Disegnatore cad edile e meccanico	Ciampino	25 ottobre, 08:29	https://www.kijiji.it/annunci/cerco-lavoro-servizi/roma-annunci-ciampino/disegnatore-cad-edile-e-progettazione-architettura/167409008
Disegnatore, Progettista 2-3D, Renderista, Grafico	Geometra, disegnatore progettista 2-3D, ventennale esperienza esegue: rilievi, stesura misure su tavole dwg (layout architettonici, arredi, impiantistici), sezioni, prospetti, spaccati, esplosi e schemi di montaggio (meccani), rendering fotorealistici, foto inserimenti, foto ritocchi, realizzazione grafiche, cartellonistica, ambienti 360°, brevi animazioni 3D, presentazioni indesign. Per svolgere il mio lavoro utilizzo AutoCAD, 3dsMax, V-Ray, Corona Render, Photoshop.   Esperienza biennale progettazione stand fieristici in Europa, gestione rapporti committenza, realizzazione grafiche vario formato su misura, contatto fornitori.  Valuto proposte.  Giuseppe	Desio	25 ottobre, 08:11	https://www.kijiji.it/annunci/cerco-lavoro-servizi/monza-brianza-annunci-desio/disegnatore-progettista-2-3d-renderista-grafico/152036320
Servizi di Rendering fotorealistico | Graphic Design	Servizi di rendering per architettura e design, prodotti di arredamento e oggettistica. Creazione del modello 3D a partire dai tuoi disegni o i tuoi progetti Cad e garanzia di scatti emotivi importanti per il successo del progetto. Possibilità di seguire l'intero progetto promozionale inclusa la creazione di brouchure, cataloghi e pieghevoli.  Ottima conoscenza dei software 3DS, Vray, Corona Render, Keyshot, Autocad, Illustrator, Photoshop, Indesign.   	Roma	26 ottobre, 14:52	https://www.kijiji.it/annunci/cerco-lavoro-servizi/roma-annunci-roma/servizi-di-rendering-fotorealistico-graphic-design/167460637
Social Media Manager - Migliora la tua presenza online	"Migliora la tua presenza online e acquisisci nuovi clienti  Quanto ti costa non essere conosciuto online?  Al giorno d'oggi avere una buona presenza online e sapersi promuovere correttamente sui social network offre un vantaggio competitivo straordinario!   Mi chiamo Gabriele ho 28 anni e risiedo in provincia di milano. aiuto attività commerciali a migliorare la loro presenza online e aumentare le vendite essendomi anche qualificato come social media manager con professionisti del settore e avendo conseguito il corso ""google digital training"".  Se siete interessati alla crescita e al miglioramento della vostra presenza online sui vostri profili social (strumenti fondamentali ad oggi per un buon marketing e aumentare le vendite della vs attività) e non avete le conoscenze o il tempo a cui dedicare posso aiutarvi.  Servizi Instagram:  - aumento dei followers reali in target (potenziali clienti)  - miglioramento della reputazione e conoscenza del vs   brand (brand awareness)  - aumento del traffico alla pagina  - pubblicazione e promozione dei contenuti  - gestione campagne a pagamento targettizzate finalizzate   ad aumentare le vendite  - promozione sul mio profilo personale e passaparola  - assistenza via whatsapp dalle 9.30 alle 22.30 7/7  Servizi Facebook:  - gestione campagne a pagamento targettizzate finalizzate  ad aumentare le vendite   - pubblicazione contenuti   - monitoraggio giornaliero della pagina  - installazione e configurazione pixel di facebook sul vostro  sito per campagne di retargeting  - assistenza via whatsapp dalle 9.30 alle 22.30 7/7  Offro inoltre servizi di consulenza personalizzata e creazioni siti web a prezzi onesti.  Profilo Instagram personale:gabmi7  Profilo Instagram di lavoro: gabrielemonismm  Pagina Facebook di lavoro: gabmediamanager  Rimango a disposizione, invio brief con prezzi e servizi e relativo sito web previa richiesta  Cordiali Saluti  Gabriele Moroni"	Milano	14 ottobre, 04:36	https://www.kijiji.it/annunci/cerco-lavoro-servizi/milano-annunci-milano/social-media-manager-migliora-la-tua-presenza-online/141305274
Battitura testi e tesi	Signora con decennale esperienza in ufficio offresi per battitura testi, tesine e tesi di laurea, revisione ortografica e impaginazione, massima precisione e professionalità. Preferibilmente materie umanistiche. Prezzi modici, contattatemi senza impegno per informazioni.	~Altre zone	25 ottobre, 07:13	https://www.kijiji.it/annunci/cerco-lavoro-servizi/milano-annunci-cernusco-sul-naviglio/battitura-testi-e-tesi/167407896
Grafica pubblicitaria	Eseguo impaginazione Professionale e Post Produzione con Photoshop, per Book di Moda, Matrimoni, Comunioni, Battesimi, Compleanni, Cerimonie ed Eventi in Genere.  L'impaginazione degli album fotografici prevede: -Realizzazione impaginato -Possibilità di personalizzazione grafiche -Invio anteprima -Post Produzione Professionale (fotoritocco base, correzione luminosità, bilanciamento dei colori in Camera Raw)  Puntuale e precisa per lavoro anche a Distanza in smart working.	Gallipoli	25 ottobre, 06:09	https://www.kijiji.it/annunci/cerco-lavoro-servizi/lecce-annunci-gallipoli/grafia-pubblicitaria/153172163
Articolata, redattore, ghostwriter	Articolista, redattrice, ghostwriter freelance con esperienza disponibile per collaborazioni.  Scrivo: - articoli per blog e magazine - testi per siti web - social post - schede prodotto - guide all'acquisto - landing page - newsletter - ebook - romanzi e racconti  Argomenti conosciuti che tratto con maggiore dimestichezza: - marketing digitale - arte e design - fai da te - tecnologia - informatica - cinofila - bellezza e benessere.   Testi ottimizzati per i motori di ricerca, scritti in ottica SEO. Se necessario, mi occupo anche di: - ricerca delle parole chiave - editing di testi - monitoraggio andamento sito web e blog - ricerca iconografica - realizzazione illustrazioni - stesura piano editoriale.   Contattatemi senza impegno tramite email o WhatsApp e fatemi sapere di cosa avete bisogno.  Prezzi concordabili privatamente.   	Torino	25 ottobre, 06:06	https://www.kijiji.it/annunci/cerco-lavoro-servizi/torino-annunci-torino/articolata-redattore-ghostwriter/166279798
Articolista, content writer, ghostwriter	Articolista, redattrice, ghostwriter freelance con esperienza disponibile per collaborazioni.  Scrivo: - articoli per blog e magazine - testi per siti web - social post - schede prodotto - guide all'acquisto - landing page - newsletter - ebook - romanzi e racconti  Argomenti conosciuti che tratto con maggiore dimestichezza: - marketing digitale - arte e design - fai da te - tecnologia - informatica - cinofila - bellezza e benessere.   Testi ottimizzati per i motori di ricerca, scritti in ottica SEO. Se necessario, mi occupo anche di: - ricerca delle parole chiave - editing di testi - monitoraggio andamento sito web e blog - ricerca iconografica - realizzazione illustrazioni - stesura piano editoriale.   Contattatemi senza impegno tramite email o WhatsApp e fatemi sapere di cosa avete bisogno.  Prezzi concordabili privatamente.   	Milano	25 ottobre, 06:06	https://www.kijiji.it/annunci/cerco-lavoro-servizi/milano-annunci-milano/articolista-content-writer-ghostwriter/166280099
Grafica pubblicitaria	Cerco lavoro, come Grafica. Mi occupo della realizzazione e creazione di grafica progettuale, gestione impianti di stampa offset, serigrafia, bobbina, digitale; conoscenza delle tecniche e dei materiali di stampa; doti organizzative e predisposizione al lavoro di squadra. Esperienza decennale in aziende tipografiche.	Gallipoli	25 ottobre, 06:05	https://www.kijiji.it/annunci/cerco-lavoro-servizi/lecce-annunci-gallipoli/grafica-pubblicitaria/160956184
Web Designer Freelance - Creazione siti web WordPress	Mi chiamo Claudio, ho 24 anni, risiedo a Milano (MI) e sono un web designer / web developer munito di Partita IVA, creatività e tanta voglia di fare! Attualmente collaboro con varie agenzie sparse in tutta Italia come freelancer e metto a disposizione dei miei clienti le mie competenze per creare un prodotto unico in base alle proprie esigenze.  Posso realizzare per te:  Siti Web Ecommerce Blog Landing Page  Il sito verrà sviluppato su uno dei CMS (content management system) più popolari al mondo: WordPress.  6 vantaggi di WordPress:  Interfaccia intuitiva e facile da utilizzare Semplice e adattabile Famoso e conosciuto SEO Friendly Personalizzabile Responsive  Richiedi un preventivo gratuito e senza impegno! Visita il mio sito web (presente nella prima immagine)	Milano	25 ottobre, 05:42	https://www.kijiji.it/annunci/cerco-lavoro-servizi/milano-annunci-milano/web-designer-freelance-creazione-siti-web-wordpress/167406229
Modellatore Disegnatore Renderista - Grafico P.IVA	Progettazione - Consulenza - Modellazione - Animazione - Renders - Fotoritocco - Impaginazioni - Loghi - e molto altro.   Freelance con oltre 10 anni di esperienza nel campo della Computer Graphic offre competenza e professionalità per la creazione e la gestione dei modelli creativi e di sviluppo più o meno complessi, dalla progettazione, se richiesta, al render, architettonico o fotorealistico, sostenendo tutta la pipeline produttiva con diversi software di modellazione e animazione e di rendering.   Ti serve per esempio un modello virtuale di un tavolo, un bagno o una camera da letto o un intero edificio con tutti i suoi accessori? Hai bisogno di renders architettonici o fotorealistici di cantieri o di prodotti di design? Devi integrare il tuo progetto con immagini professionali o vuoi migliorare le tue stampe?   Serietà, professionalità, attenzione alle tempistiche e prezzi modici sono quello che troverà. Mi contatti senza impegno per ricevere un preventivo gratuito e visiti il mio sito web enricomariacandeo(punto)it o mi chiami al +39 328 657.8329.    CG Enrico Maria Candeo  info(chiocciolina)enricomariacandeo.it  +393286578329 	Mogliano Veneto	25 ottobre, 05:10	https://www.kijiji.it/annunci/cerco-lavoro-servizi/treviso-annunci-mogliano-veneto/modellatore-disegnatore-renderista-grafico-p-iva/167405562
Perito e tecnico informatico	"Sono Vittorio de Luca, perito e tecnico informatico, di 23 anni, ho completato tutti gli studi, (iscritto 2011/2012, diplomato 2016/2017) del istituto tecnico industriale di Pomigliano d'Arco (Na) ""Eugenio Barsanti"" Sezione informatica e telecomunicazioni, articolazione informatica. Ho già lavorato presso due aziende per un totale di un esperienza di 7 mesi. Attività preferite con esperienza assoluta e completa: amministrazione pagine social, risoluzione problemi hardware e software, assemblatore computer di tutti i tipi. Riparazioni iPhone, video editing, gaming, cablaggio e costruzione reti.  Certificazioni: ECDL aica con ente accredia, Cisco net acad online2017. (Tutti i certificati li trovate allegati in foto)."	Casalnuovo di Napoli	25 ottobre, 04:10	https://www.kijiji.it/annunci/cerco-lavoro-servizi/napoli-annunci-casalnuovo-di-napoli/diplomando-tecnico-in-informatica/99440905
Sistemista microsoft linux tecnico hw/sw	Lavoro nel campo dellâ€™IT dal 1988 ricoprendo esclusivamente incarichi di sistemista e tecnico hardware e software, svolgendo attività di tipo on site, di laboratorio e di help desk.  Nel corso degli anni ho operato prevalentemente su architetture di reti utilizzanti il protocollo TCP/IP e lâ€™emulazione 5250.  Ho ricoperto ruoli di Group leader gestendo da un minimo di due ad un massimo di dieci tecnici.  La dinamica in cui si muove il settore dellâ€™IT, mi ha portato nel corso degli anni ad operare in aziende leader, dando disponibilità ad attività di reperibilità full time e a trasferte di lavoro in tutta Italia.  Ho gestito contratti di assistenza per clienti di rilevanza nazionale quali, Agip, BBVA Finanzia, BNA, BNL, Cariplo, Carrefour, CocaCola, Danone, Edipower, Edison, Enel, Expo2015, INPS, Leaseplan, Ministero Pubblica Istruzione, Ospedale San Raffaele, Ospedale Gaetano Pini, Ospedale Umberto primo di Cernusco s/n, Riello, SKY, Sogei, Total, TNT, UBM (Unicredit Banca Mobiliare), Vodafone, Walt Disney.  Lâ€™importante esperienza maturata in questi anni mi permette di offrire allâ€™azienda che ne vorrà usufruire un bagaglio di competenze ed esperienze che può variare dallâ€™attività tecnica a quella gestionale.  Cell 348 262 12 50	Milano	25 ottobre, 03:56	https://www.kijiji.it/annunci/cerco-lavoro-servizi/milano-annunci-milano/sistemista-microsoft-linux-tecnico-hw-sw/163404441
Graphic designer offre sue consulenze.	Buongiorno! Mi chiamo Raffaele e sono un graphic designer free-lance: mi occupo della realizzazione di loghi commerciali, brand, impaginazione di riviste e cataloghi, illustrazioni pubblicitarie e materiale di packaging... Se foste intenzionati ad intraprendere una nuova attività commerciale e avete bisogno di realizzare la vostra immagine contattatemi pure senza esitazione per un preventivo gratuito!      	Lodi / Ripamonti / Mecenate	25 ottobre, 03:36	https://www.kijiji.it/annunci/cerco-lavoro-servizi/milano-annunci-lodi-ripamonti-mecenate/graphic-designer-offre-sue-consulenze/164883711
Montaggi audiovisivi e Photoshop	"Montaggi video, elaborazioni Photoshop e molto altro, in ""Smart Working"" per info: 3288365847"	Prenestino / Casilino	25 ottobre, 03:10	https://www.kijiji.it/annunci/cerco-lavoro-servizi/roma-annunci-prenestino-casilino/montaggi-audiovisivi-e-photoshop/156160169
Siti internet e blog personalizzati	Realizzo siti internet o blog personalizzati in base alle esigenze del cliente, utilizzo varie tecnologie che permette l'aggiornamento rapido e semplice anche da parte del cliente dopo breve addotrinamento	Padova	25 ottobre, 03:07	https://www.kijiji.it/annunci/cerco-lavoro-servizi/padova-annunci-padova/siti-internet-e-blog-personalizzati/109973589
1000Biglietti da Visita personalizzati	"Si offre la realizzazione di 1000 biglietti da visita ""Totalmente personalizzati"" stampati su cartoncino patinato da 300gr a colori formato standard, con consegna in tutta Italia tramite corriere e per chi non avesse il file grafico ve lo realizzeremo noi stessi in omaggio. Prezzo di Euro 45,00# - -  Per info potete contattarci, risponderemo il prima possibile "	Catania	24 ottobre, 17:38	https://www.kijiji.it/annunci/cerco-lavoro-servizi/catania-annunci-catania/1000biglietti-da-visita-personalizzati/147829086
Scrittore - Ghostwriter - Articoli Blog	Scrittore offre servizi di ghost writer per scrittura di libri, progetti o articoli.	Roma	24 ottobre, 14:50	https://www.kijiji.it/annunci/cerco-lavoro-servizi/roma-annunci-roma/scrittore-ghostwriter-articoli-blog/158294562
Ghostwriter, Scrittore	Scrittore di lunga esperienza mette a disposizione la sua creatività per la stesura di romanzi, poesie e tanto altro a prezzi accessibili.  Si garantiscono contenuti assolutamente unici e originali.	Milano	24 ottobre, 14:50	https://www.kijiji.it/annunci/cerco-lavoro-servizi/milano-annunci-milano/ghostwriter-scrittore/158294534
Scrittore, Ghostwriter	Ghostwriter di lunga esperienza mette al vostro servizio la sua creatività per opere di ogni genere, racconti, romanzi, articoli, tutto a prezzi competitivi.	Bologna	24 ottobre, 14:50	https://www.kijiji.it/annunci/cerco-lavoro-servizi/bologna-annunci-bologna/scrittore-ghostwriter/158294491
Creazione siti internet a basso costo	Esperto Wordpress, comunicazione e grafica web, realizza siti personali e aziendali, blog, presentazioni, portfoli, landingpage, campagne socials e google, ecommerce, secondo le vostre esigenze a ridotto budget, lavoro che eseguo nel tempo libero..   Mi occupo della realizzazione completa del sito, dall'acquisto del dominio e spazio web (su richiesta) alla realizzazione del logo, alla scelta della grafica e dello stile, fino all'operatività del sito.   Realizzazione anche a distanza, offro lezioni per l'utilizzo e l'aggiornamento.	Milano	24 ottobre, 11:19	https://www.kijiji.it/annunci/cerco-lavoro-servizi/milano-annunci-milano/creazione-siti-internet-a-basso-costo/167395035
Webmaster siti WordPress	"Sono un webmaster con esperienza su Wordpress con oltre di 50 siti web da me personalmente amministrati e gestiti.   Cosa comprende l'assistenza e quanto costa :  Costo assistenza oraria su varie problematiche che affliggono molti siti e che posso risolvere come :  - Recupero username e password ""admin"" - Risoluzione spam con aumento sicurezza sito web - Individuazione Virus e Malware - Problemi caricamento ed ottimizzazione sito - Reinstallazione WordPress/Temi - Aggiornamento WordPress e Plugin - Trasferimento WordPress su nuovo hosting - Backup / Ripristino WordPress  Il ticket vengono eseguiti da remoto tramite skype, email, telefono oppure anche tramite team viewer  30 €/ ticket orario  Acquisto minimo di 4 ore (120 €)"	Roma	24 ottobre, 11:18	https://www.kijiji.it/annunci/cerco-lavoro-servizi/roma-annunci-roma/webmaster-siti-wordpress/111602925
Montatore Video/operatore	Mi chiamo Antonio Ansalone e sono un operatore video e montatore video con Master in Digital Audio Video Editing. Sono disponibile per ogni esigenza su tutto il Lazio.  Offro riprese e montaggio di eventi, promo aziendali, video matrimoniali, feste private, backstage... Da quasi 10 anni mi occupo di videoediting, avendo sempre come primo obiettivo quello di offrire servizi di prima qualità.  Passione, curiosità e determinazione sono il motore che mi spingono a migliorare sempre gli standard dei servizi offerti. Per qualunque informazione contattami...  antonioansalone.com	Roma	24 ottobre, 10:41	https://www.kijiji.it/annunci/cerco-lavoro-servizi/roma-annunci-roma/montatore-video-operatore/131789511
Lavoro su internet e commerce	Ottima esperienza con le vendite on line, mi propongo come supporto per la promozione e la vendita di qualsivoglia prodotto. Mi occupo di tutto. Dallo scatto delle foto alla descrizione dell'articolo dettagliata e che soddisfi ogni dubbio del potenziale acquirente. Assistenza continuativa e garantita nelle diverse fasi della transazione on line. Massima serieta'!	Lecce	24 ottobre, 09:48	https://www.kijiji.it/annunci/cerco-lavoro-servizi/lecce-annunci-lecce/lavoro-su-internet-e-commerce/147288806
Servizi di Rendering fotorealistico | Graphic Design	Servizi di rendering per architettura e design, prodotti di arredamento e oggettistica. Creazione del modello 3D a partire dai tuoi disegni o i tuoi progetti Cad e garanzia di scatti emotivi importanti per il successo del progetto. Possibilità di seguire l'intero progetto promozionale inclusa la creazione di brouchure, cataloghi e pieghevoli.  Ottima conoscenza dei software 3DS, Vray, Corona Render, Keyshot, Autocad, Illustrator, Photoshop, Indesign.   	Roma	26 ottobre, 14:52	https://www.kijiji.it/annunci/cerco-lavoro-servizi/roma-annunci-roma/servizi-di-rendering-fotorealistico-graphic-design/167460637
